,titre,adresse,note,Free High Speed Internet (WiFi),Bar / lounge,Fitness Center with Gym / Workout Room,Parking,Breakfast,Free breakfast,Restaurant,Pool,Ville,prix_moyenne,test,Ville_tsf
1920,Way Hostel Madrid,"['Calle Relatores 17, 28012 Madrid Spain', 'Calle Mayor 46, 28013 Madrid Spain', 'Calle Lopez de Hoyos 4, 28006 Madrid Spain', 'Calle Fuencarral 52, 28004 Madrid Spain', 'Avenida Burgos 131 Las Tablas, San Chinarro, 28050 Madrid Spain', 'Calle de Antonio Lopez 65, 28019 Madrid Spain', 'Calle Atocha 43 3rd Floor, 28012 Madrid Spain', 'Calle Almansa, 12, Madrid Spain', 'Calle Atocha 79, 28012 Madrid Spain', '', 'Plaza Santa Cruz 6 Pl, 28012 Madrid Spain', 'Calle Orense 69, 28020 Madrid Spain', 'Sonnenstrasse 25, 80331 Munich, Bavaria Germany', 'Sendlinger Str. 46, 80331 Munich, Bavaria Germany', 'Hochstrasse 3, 81669 Munich, Bavaria Germany', 'Landsberger Strasse 68, 80339 Munich, Bavaria Germany', 'Am Oberwiesenfeld 20, 80809 Munich, Bavaria Germany', 'Paul-Preuss-Str. 2, 80995 Munich, Bavaria Germany', 'Tal 24, 80331 Munich, Bavaria Germany', 'Dachauer Str. 13, 80335 Munich, Bavaria Germany', 'Lyonel-Feininger-Str. 22, 80807 Munich, Bavaria Germany', 'Arabellastr. 13-15, 81925 Munich, Bavaria Germany', 'Lindwurmstrasse 70A, 80337 Munich, Bavaria Germany', 'Gabrielenstrasse 6, 80636 Munich, Bavaria Germany']",3.125,1,1,1,1,0,0,1,1,Munich,65,258,6
1921,Jc Rooms Jardines,"['Calle Jardines 3, 28013 Madrid Spain', 'Calle Galeon 25, 28042 Madrid Spain', 'Calle Gran Via 42, 28013 Madrid Spain', 'Calle Cedaceros 4, 28014 Madrid Spain', 'Calle Zurbano 36, 28010 Madrid Spain', 'Calle Relatores 17, 28012 Madrid Spain', 'Calle de la Paz 11, 28012 Madrid Spain', 'Calle Galdo 2, 28013 Madrid Spain', 'Calle de Don Ramón de la Cruz 41, 28001 Madrid Spain', 'Gran Via 50, 5o Derecha, 28013 Madrid Spain', 'Calle del Maestro Victoria 5, 28013 Madrid Spain', 'Calle Atocha 16, 28012 Madrid Spain', 'Landsberger Str. 20, 80339 Munich, Bavaria Germany', 'Heimgartenstrasse, 14, 81539 Munich, Bavaria Germany', 'Pettenkoferstrasse 3, 80336 Munich, Bavaria Germany', 'Marsstrasse, 15, 80335 Munich, Bavaria Germany', 'Schwanthalerstr. 44, 80336 Munich, Bavaria Germany', 'Berliner Str. 85, 80805 Munich, Bavaria Germany', 'Arnulfstraße 55 80636 Munich, 80636 Munich, Bavaria Germany', 'Auguste-Kent-Platz 4, 81549 Munich, Bavaria Germany', 'Stahlgruberring 45, 81829 Munich, Bavaria Germany', 'Hirtenstr. 18, 80335 Munich, Bavaria Germany', 'Sonnenstr. 18b, 80331 Munich, Bavaria Germany', 'Leopoldstr. 130 - 132, 80804 Munich, Bavaria Germany']",3.5,1,1,1,0,0,1,1,1,Munich,76,157,6
1922,Jc Rooms Jardines,"['Calle Jardines 3, 28013 Madrid Spain', 'Calle Galeon 25, 28042 Madrid Spain', 'Calle Gran Via 42, 28013 Madrid Spain', 'Calle Cedaceros 4, 28014 Madrid Spain', 'Calle Zurbano 36, 28010 Madrid Spain', 'Calle Relatores 17, 28012 Madrid Spain', 'Calle de la Paz 11, 28012 Madrid Spain', 'Calle Galdo 2, 28013 Madrid Spain', 'Calle de Don Ramón de la Cruz 41, 28001 Madrid Spain', 'Gran Via 50, 5o Derecha, 28013 Madrid Spain', 'Calle del Maestro Victoria 5, 28013 Madrid Spain', 'Calle Atocha 16, 28012 Madrid Spain', 'Landsberger Str. 20, 80339 Munich, Bavaria Germany', 'Heimgartenstrasse, 14, 81539 Munich, Bavaria Germany', 'Pettenkoferstrasse 3, 80336 Munich, Bavaria Germany', 'Marsstrasse, 15, 80335 Munich, Bavaria Germany', 'Schwanthalerstr. 44, 80336 Munich, Bavaria Germany', 'Berliner Str. 85, 80805 Munich, Bavaria Germany', 'Arnulfstraße 55 80636 Munich, 80636 Munich, Bavaria Germany', 'Auguste-Kent-Platz 4, 81549 Munich, Bavaria Germany', 'Stahlgruberring 45, 81829 Munich, Bavaria Germany', 'Hirtenstr. 18, 80335 Munich, Bavaria Germany', 'Sonnenstr. 18b, 80331 Munich, Bavaria Germany', 'Leopoldstr. 130 - 132, 80804 Munich, Bavaria Germany']",3.5,1,1,1,0,0,1,1,1,Munich,76,157,6
1923,Jc Rooms Jardines,"['Calle Jardines 3, 28013 Madrid Spain', 'Calle Galeon 25, 28042 Madrid Spain', 'Calle Gran Via 42, 28013 Madrid Spain', 'Calle Cedaceros 4, 28014 Madrid Spain', 'Calle Zurbano 36, 28010 Madrid Spain', 'Calle Relatores 17, 28012 Madrid Spain', 'Calle de la Paz 11, 28012 Madrid Spain', 'Calle Galdo 2, 28013 Madrid Spain', 'Calle de Don Ramón de la Cruz 41, 28001 Madrid Spain', 'Gran Via 50, 5o Derecha, 28013 Madrid Spain', 'Calle del Maestro Victoria 5, 28013 Madrid Spain', 'Calle Atocha 16, 28012 Madrid Spain', 'Landsberger Str. 20, 80339 Munich, Bavaria Germany', 'Heimgartenstrasse, 14, 81539 Munich, Bavaria Germany', 'Pettenkoferstrasse 3, 80336 Munich, Bavaria Germany', 'Marsstrasse, 15, 80335 Munich, Bavaria Germany', 'Schwanthalerstr. 44, 80336 Munich, Bavaria Germany', 'Berliner Str. 85, 80805 Munich, Bavaria Germany', 'Arnulfstraße 55 80636 Munich, 80636 Munich, Bavaria Germany', 'Auguste-Kent-Platz 4, 81549 Munich, Bavaria Germany', 'Stahlgruberring 45, 81829 Munich, Bavaria Germany', 'Hirtenstr. 18, 80335 Munich, Bavaria Germany', 'Sonnenstr. 18b, 80331 Munich, Bavaria Germany', 'Leopoldstr. 130 - 132, 80804 Munich, Bavaria Germany']",3.5,1,1,1,0,0,1,1,1,Munich,76,157,6
1924,Jc Rooms Jardines,"['Calle Jardines 3, 28013 Madrid Spain', 'Calle Galeon 25, 28042 Madrid Spain', 'Calle Gran Via 42, 28013 Madrid Spain', 'Calle Cedaceros 4, 28014 Madrid Spain', 'Calle Zurbano 36, 28010 Madrid Spain', 'Calle Relatores 17, 28012 Madrid Spain', 'Calle de la Paz 11, 28012 Madrid Spain', 'Calle Galdo 2, 28013 Madrid Spain', 'Calle de Don Ramón de la Cruz 41, 28001 Madrid Spain', 'Gran Via 50, 5o Derecha, 28013 Madrid Spain', 'Calle del Maestro Victoria 5, 28013 Madrid Spain', 'Calle Atocha 16, 28012 Madrid Spain', 'Landsberger Str. 20, 80339 Munich, Bavaria Germany', 'Heimgartenstrasse, 14, 81539 Munich, Bavaria Germany', 'Pettenkoferstrasse 3, 80336 Munich, Bavaria Germany', 'Marsstrasse, 15, 80335 Munich, Bavaria Germany', 'Schwanthalerstr. 44, 80336 Munich, Bavaria Germany', 'Berliner Str. 85, 80805 Munich, Bavaria Germany', 'Arnulfstraße 55 80636 Munich, 80636 Munich, Bavaria Germany', 'Auguste-Kent-Platz 4, 81549 Munich, Bavaria Germany', 'Stahlgruberring 45, 81829 Munich, Bavaria Germany', 'Hirtenstr. 18, 80335 Munich, Bavaria Germany', 'Sonnenstr. 18b, 80331 Munich, Bavaria Germany', 'Leopoldstr. 130 - 132, 80804 Munich, Bavaria Germany']",3.5,1,1,1,0,0,1,1,1,Munich,76,157,6
1925,Jc Rooms Jardines,"['Calle Jardines 3, 28013 Madrid Spain', 'Calle Galeon 25, 28042 Madrid Spain', 'Calle Gran Via 42, 28013 Madrid Spain', 'Calle Cedaceros 4, 28014 Madrid Spain', 'Calle Zurbano 36, 28010 Madrid Spain', 'Calle Relatores 17, 28012 Madrid Spain', 'Calle de la Paz 11, 28012 Madrid Spain', 'Calle Galdo 2, 28013 Madrid Spain', 'Calle de Don Ramón de la Cruz 41, 28001 Madrid Spain', 'Gran Via 50, 5o Derecha, 28013 Madrid Spain', 'Calle del Maestro Victoria 5, 28013 Madrid Spain', 'Calle Atocha 16, 28012 Madrid Spain', 'Landsberger Str. 20, 80339 Munich, Bavaria Germany', 'Heimgartenstrasse, 14, 81539 Munich, Bavaria Germany', 'Pettenkoferstrasse 3, 80336 Munich, Bavaria Germany', 'Marsstrasse, 15, 80335 Munich, Bavaria Germany', 'Schwanthalerstr. 44, 80336 Munich, Bavaria Germany', 'Berliner Str. 85, 80805 Munich, Bavaria Germany', 'Arnulfstraße 55 80636 Munich, 80636 Munich, Bavaria Germany', 'Auguste-Kent-Platz 4, 81549 Munich, Bavaria Germany', 'Stahlgruberring 45, 81829 Munich, Bavaria Germany', 'Hirtenstr. 18, 80335 Munich, Bavaria Germany', 'Sonnenstr. 18b, 80331 Munich, Bavaria Germany', 'Leopoldstr. 130 - 132, 80804 Munich, Bavaria Germany']",3.5,1,1,1,0,0,1,1,1,Munich,76,157,6
1926,Jc Rooms Jardines,"['Calle Jardines 3, 28013 Madrid Spain', 'Calle Galeon 25, 28042 Madrid Spain', 'Calle Gran Via 42, 28013 Madrid Spain', 'Calle Cedaceros 4, 28014 Madrid Spain', 'Calle Zurbano 36, 28010 Madrid Spain', 'Calle Relatores 17, 28012 Madrid Spain', 'Calle de la Paz 11, 28012 Madrid Spain', 'Calle Galdo 2, 28013 Madrid Spain', 'Calle de Don Ramón de la Cruz 41, 28001 Madrid Spain', 'Gran Via 50, 5o Derecha, 28013 Madrid Spain', 'Calle del Maestro Victoria 5, 28013 Madrid Spain', 'Calle Atocha 16, 28012 Madrid Spain', 'Landsberger Str. 20, 80339 Munich, Bavaria Germany', 'Heimgartenstrasse, 14, 81539 Munich, Bavaria Germany', 'Pettenkoferstrasse 3, 80336 Munich, Bavaria Germany', 'Marsstrasse, 15, 80335 Munich, Bavaria Germany', 'Schwanthalerstr. 44, 80336 Munich, Bavaria Germany', 'Berliner Str. 85, 80805 Munich, Bavaria Germany', 'Arnulfstraße 55 80636 Munich, 80636 Munich, Bavaria Germany', 'Auguste-Kent-Platz 4, 81549 Munich, Bavaria Germany', 'Stahlgruberring 45, 81829 Munich, Bavaria Germany', 'Hirtenstr. 18, 80335 Munich, Bavaria Germany', 'Sonnenstr. 18b, 80331 Munich, Bavaria Germany', 'Leopoldstr. 130 - 132, 80804 Munich, Bavaria Germany']",3.5,1,1,1,0,0,1,1,1,Munich,76,157,6
1927,Ibis Budget Madrid Vallecas,"['Lugar Casas de Miravete 17 Poligono Industrial Vallecas, 28031 Madrid Spain', 'Calle Nunez de Arce 15 2º Floor 2nd Floor, 28012 Madrid Spain', 'Paseo Acacías 40, 28005 Madrid Spain', 'Avenida de Aragón 402, 28022 Madrid Spain', 'Calle Marcenado 9, 28002 Madrid Spain', 'Avenida General 12, 28042 Madrid Spain', 'Calle Zorrilla 7, 28014 Madrid Spain', 'Calle Relatores 17, 28012 Madrid Spain', 'Calle de Victoria 1 3rd Floor, 28012 Madrid Spain', 'Calle Lozano Nº 3, 28053 Madrid Spain', 'Calle Conde de Romanones 6, 28012 Madrid Spain', 'Calle Cava Baja 14, 28005 Madrid Spain', 'Orleansstrasse 81-83, 81667 Munich, Bavaria Germany', 'Arnulfstr. 35, 80636 Munich, Bavaria Germany', 'Theodor-Dombart-Str. 4, 80805 Munich, Bavaria Germany', 'Willy-Brandt-Platz 1, 81829 Munich, Bavaria Germany', 'Nordallee 29, 85356 Munich, Bavaria Germany', 'Goethestr. 7, 80336 Munich, Bavaria Germany', 'Ledererstr. 13, 80331 Munich, Bavaria Germany', 'Otto-Lilienthal-Ring 6 Feldkirchen bei Munich, 85622 Munich, Bavaria Germany', 'Landsberger Str. 270, 80687 Munich, Bavaria Germany', 'Pettenkoferstr. 2, 80336 Munich, Bavaria Germany', 'Maxhofstr. 23, 81475 Munich, Bavaria Germany', 'Occamstr. 24, 80802 Munich, Bavaria Germany']",2.5,1,1,1,1,0,1,1,1,Munich,136,156,6
1928,Ibis Budget Madrid Vallecas,"['Lugar Casas de Miravete 17 Poligono Industrial Vallecas, 28031 Madrid Spain', 'Calle Nunez de Arce 15 2º Floor 2nd Floor, 28012 Madrid Spain', 'Paseo Acacías 40, 28005 Madrid Spain', 'Avenida de Aragón 402, 28022 Madrid Spain', 'Calle Marcenado 9, 28002 Madrid Spain', 'Avenida General 12, 28042 Madrid Spain', 'Calle Zorrilla 7, 28014 Madrid Spain', 'Calle Relatores 17, 28012 Madrid Spain', 'Calle de Victoria 1 3rd Floor, 28012 Madrid Spain', 'Calle Lozano Nº 3, 28053 Madrid Spain', 'Calle Conde de Romanones 6, 28012 Madrid Spain', 'Calle Cava Baja 14, 28005 Madrid Spain', 'Orleansstrasse 81-83, 81667 Munich, Bavaria Germany', 'Arnulfstr. 35, 80636 Munich, Bavaria Germany', 'Theodor-Dombart-Str. 4, 80805 Munich, Bavaria Germany', 'Willy-Brandt-Platz 1, 81829 Munich, Bavaria Germany', 'Nordallee 29, 85356 Munich, Bavaria Germany', 'Goethestr. 7, 80336 Munich, Bavaria Germany', 'Ledererstr. 13, 80331 Munich, Bavaria Germany', 'Otto-Lilienthal-Ring 6 Feldkirchen bei Munich, 85622 Munich, Bavaria Germany', 'Landsberger Str. 270, 80687 Munich, Bavaria Germany', 'Pettenkoferstr. 2, 80336 Munich, Bavaria Germany', 'Maxhofstr. 23, 81475 Munich, Bavaria Germany', 'Occamstr. 24, 80802 Munich, Bavaria Germany']",2.5,1,1,1,1,0,1,1,1,Munich,136,156,6
1929,Ibis Budget Madrid Vallecas,"['Lugar Casas de Miravete 17 Poligono Industrial Vallecas, 28031 Madrid Spain', 'Calle Nunez de Arce 15 2º Floor 2nd Floor, 28012 Madrid Spain', 'Paseo Acacías 40, 28005 Madrid Spain', 'Avenida de Aragón 402, 28022 Madrid Spain', 'Calle Marcenado 9, 28002 Madrid Spain', 'Avenida General 12, 28042 Madrid Spain', 'Calle Zorrilla 7, 28014 Madrid Spain', 'Calle Relatores 17, 28012 Madrid Spain', 'Calle de Victoria 1 3rd Floor, 28012 Madrid Spain', 'Calle Lozano Nº 3, 28053 Madrid Spain', 'Calle Conde de Romanones 6, 28012 Madrid Spain', 'Calle Cava Baja 14, 28005 Madrid Spain', 'Orleansstrasse 81-83, 81667 Munich, Bavaria Germany', 'Arnulfstr. 35, 80636 Munich, Bavaria Germany', 'Theodor-Dombart-Str. 4, 80805 Munich, Bavaria Germany', 'Willy-Brandt-Platz 1, 81829 Munich, Bavaria Germany', 'Nordallee 29, 85356 Munich, Bavaria Germany', 'Goethestr. 7, 80336 Munich, Bavaria Germany', 'Ledererstr. 13, 80331 Munich, Bavaria Germany', 'Otto-Lilienthal-Ring 6 Feldkirchen bei Munich, 85622 Munich, Bavaria Germany', 'Landsberger Str. 270, 80687 Munich, Bavaria Germany', 'Pettenkoferstr. 2, 80336 Munich, Bavaria Germany', 'Maxhofstr. 23, 81475 Munich, Bavaria Germany', 'Occamstr. 24, 80802 Munich, Bavaria Germany']",2.5,1,1,1,1,0,1,1,1,Munich,136,156,6
1930,Ibis Budget Madrid Vallecas,"['Lugar Casas de Miravete 17 Poligono Industrial Vallecas, 28031 Madrid Spain', 'Calle Nunez de Arce 15 2º Floor 2nd Floor, 28012 Madrid Spain', 'Paseo Acacías 40, 28005 Madrid Spain', 'Avenida de Aragón 402, 28022 Madrid Spain', 'Calle Marcenado 9, 28002 Madrid Spain', 'Avenida General 12, 28042 Madrid Spain', 'Calle Zorrilla 7, 28014 Madrid Spain', 'Calle Relatores 17, 28012 Madrid Spain', 'Calle de Victoria 1 3rd Floor, 28012 Madrid Spain', 'Calle Lozano Nº 3, 28053 Madrid Spain', 'Calle Conde de Romanones 6, 28012 Madrid Spain', 'Calle Cava Baja 14, 28005 Madrid Spain', 'Orleansstrasse 81-83, 81667 Munich, Bavaria Germany', 'Arnulfstr. 35, 80636 Munich, Bavaria Germany', 'Theodor-Dombart-Str. 4, 80805 Munich, Bavaria Germany', 'Willy-Brandt-Platz 1, 81829 Munich, Bavaria Germany', 'Nordallee 29, 85356 Munich, Bavaria Germany', 'Goethestr. 7, 80336 Munich, Bavaria Germany', 'Ledererstr. 13, 80331 Munich, Bavaria Germany', 'Otto-Lilienthal-Ring 6 Feldkirchen bei Munich, 85622 Munich, Bavaria Germany', 'Landsberger Str. 270, 80687 Munich, Bavaria Germany', 'Pettenkoferstr. 2, 80336 Munich, Bavaria Germany', 'Maxhofstr. 23, 81475 Munich, Bavaria Germany', 'Occamstr. 24, 80802 Munich, Bavaria Germany']",2.5,1,1,1,1,0,1,1,1,Munich,136,156,6
1931,Ibis Budget Madrid Vallecas,"['Lugar Casas de Miravete 17 Poligono Industrial Vallecas, 28031 Madrid Spain', 'Calle Nunez de Arce 15 2º Floor 2nd Floor, 28012 Madrid Spain', 'Paseo Acacías 40, 28005 Madrid Spain', 'Avenida de Aragón 402, 28022 Madrid Spain', 'Calle Marcenado 9, 28002 Madrid Spain', 'Avenida General 12, 28042 Madrid Spain', 'Calle Zorrilla 7, 28014 Madrid Spain', 'Calle Relatores 17, 28012 Madrid Spain', 'Calle de Victoria 1 3rd Floor, 28012 Madrid Spain', 'Calle Lozano Nº 3, 28053 Madrid Spain', 'Calle Conde de Romanones 6, 28012 Madrid Spain', 'Calle Cava Baja 14, 28005 Madrid Spain', 'Orleansstrasse 81-83, 81667 Munich, Bavaria Germany', 'Arnulfstr. 35, 80636 Munich, Bavaria Germany', 'Theodor-Dombart-Str. 4, 80805 Munich, Bavaria Germany', 'Willy-Brandt-Platz 1, 81829 Munich, Bavaria Germany', 'Nordallee 29, 85356 Munich, Bavaria Germany', 'Goethestr. 7, 80336 Munich, Bavaria Germany', 'Ledererstr. 13, 80331 Munich, Bavaria Germany', 'Otto-Lilienthal-Ring 6 Feldkirchen bei Munich, 85622 Munich, Bavaria Germany', 'Landsberger Str. 270, 80687 Munich, Bavaria Germany', 'Pettenkoferstr. 2, 80336 Munich, Bavaria Germany', 'Maxhofstr. 23, 81475 Munich, Bavaria Germany', 'Occamstr. 24, 80802 Munich, Bavaria Germany']",2.5,1,1,1,1,0,1,1,1,Munich,136,156,6
1932,Ibis Budget Madrid Vallecas,"['Lugar Casas de Miravete 17 Poligono Industrial Vallecas, 28031 Madrid Spain', 'Calle Nunez de Arce 15 2º Floor 2nd Floor, 28012 Madrid Spain', 'Paseo Acacías 40, 28005 Madrid Spain', 'Avenida de Aragón 402, 28022 Madrid Spain', 'Calle Marcenado 9, 28002 Madrid Spain', 'Avenida General 12, 28042 Madrid Spain', 'Calle Zorrilla 7, 28014 Madrid Spain', 'Calle Relatores 17, 28012 Madrid Spain', 'Calle de Victoria 1 3rd Floor, 28012 Madrid Spain', 'Calle Lozano Nº 3, 28053 Madrid Spain', 'Calle Conde de Romanones 6, 28012 Madrid Spain', 'Calle Cava Baja 14, 28005 Madrid Spain', 'Orleansstrasse 81-83, 81667 Munich, Bavaria Germany', 'Arnulfstr. 35, 80636 Munich, Bavaria Germany', 'Theodor-Dombart-Str. 4, 80805 Munich, Bavaria Germany', 'Willy-Brandt-Platz 1, 81829 Munich, Bavaria Germany', 'Nordallee 29, 85356 Munich, Bavaria Germany', 'Goethestr. 7, 80336 Munich, Bavaria Germany', 'Ledererstr. 13, 80331 Munich, Bavaria Germany', 'Otto-Lilienthal-Ring 6 Feldkirchen bei Munich, 85622 Munich, Bavaria Germany', 'Landsberger Str. 270, 80687 Munich, Bavaria Germany', 'Pettenkoferstr. 2, 80336 Munich, Bavaria Germany', 'Maxhofstr. 23, 81475 Munich, Bavaria Germany', 'Occamstr. 24, 80802 Munich, Bavaria Germany']",2.5,1,1,1,1,0,1,1,1,Munich,136,156,6
1933,Hotel Life,"['Calle Pizarro 16, 28004 Madrid Spain', 'Calle de la Secoya 2, 28044 Madrid Spain', 'Calle Relatores 17, 28012 Madrid Spain', 'Calle Juanelo 24, 28012 Madrid Spain', 'Calle San Agustin 3, 28014 Madrid Spain', 'Padre Damian, 23 Chamartin, 28036 Madrid Spain', 'Calle Aviador Zorita 27-31, 28020 Madrid Spain', 'Calle Apodaca 5, 28004 Madrid Spain', 'Avenida de Aragón 402, 28022 Madrid Spain', 'Calle Caballero de Gracia 14, 28013 Madrid Spain', 'Paseo Habana 73 Chamartin, 28036 Madrid Spain', 'Calle Campezo 4, 28022 Madrid Spain', 'Guntherstr. 16, 80639 Munich, Bavaria Germany', 'Atelierstrasse 22, 81671 Munich, Bavaria Germany', 'Heiliggeiststr. 6, 80331 Munich, Bavaria Germany', 'Arnulfstrasse 12, 80335 Munich, Bavaria Germany', 'Am Moosfeld 35, 81829 Munich, Bavaria Germany', 'Orleansstr. 87, 81667 Munich, Bavaria Germany', 'Pettenkoferstrasse 3, 80336 Munich, Bavaria Germany', 'Baierbrunner Str. 38, 81379 Munich, Bavaria Germany', 'Leopoldstrasse 170, 80804 Munich, Bavaria Germany', 'Orleansplatz 6a, 81667 Munich, Bavaria Germany']",2.5,1,1,1,1,0,1,0,1,Munich,196,111,6
1934,Hotel Life,"['Calle Pizarro 16, 28004 Madrid Spain', 'Calle de la Secoya 2, 28044 Madrid Spain', 'Calle Relatores 17, 28012 Madrid Spain', 'Calle Juanelo 24, 28012 Madrid Spain', 'Calle San Agustin 3, 28014 Madrid Spain', 'Padre Damian, 23 Chamartin, 28036 Madrid Spain', 'Calle Aviador Zorita 27-31, 28020 Madrid Spain', 'Calle Apodaca 5, 28004 Madrid Spain', 'Avenida de Aragón 402, 28022 Madrid Spain', 'Calle Caballero de Gracia 14, 28013 Madrid Spain', 'Paseo Habana 73 Chamartin, 28036 Madrid Spain', 'Calle Campezo 4, 28022 Madrid Spain', 'Guntherstr. 16, 80639 Munich, Bavaria Germany', 'Atelierstrasse 22, 81671 Munich, Bavaria Germany', 'Heiliggeiststr. 6, 80331 Munich, Bavaria Germany', 'Arnulfstrasse 12, 80335 Munich, Bavaria Germany', 'Am Moosfeld 35, 81829 Munich, Bavaria Germany', 'Orleansstr. 87, 81667 Munich, Bavaria Germany', 'Pettenkoferstrasse 3, 80336 Munich, Bavaria Germany', 'Baierbrunner Str. 38, 81379 Munich, Bavaria Germany', 'Leopoldstrasse 170, 80804 Munich, Bavaria Germany', 'Orleansplatz 6a, 81667 Munich, Bavaria Germany']",2.5,1,1,1,1,0,1,0,1,Munich,196,111,6
1935,Hotel Life,"['Calle Pizarro 16, 28004 Madrid Spain', 'Calle de la Secoya 2, 28044 Madrid Spain', 'Calle Relatores 17, 28012 Madrid Spain', 'Calle Juanelo 24, 28012 Madrid Spain', 'Calle San Agustin 3, 28014 Madrid Spain', 'Padre Damian, 23 Chamartin, 28036 Madrid Spain', 'Calle Aviador Zorita 27-31, 28020 Madrid Spain', 'Calle Apodaca 5, 28004 Madrid Spain', 'Avenida de Aragón 402, 28022 Madrid Spain', 'Calle Caballero de Gracia 14, 28013 Madrid Spain', 'Paseo Habana 73 Chamartin, 28036 Madrid Spain', 'Calle Campezo 4, 28022 Madrid Spain', 'Guntherstr. 16, 80639 Munich, Bavaria Germany', 'Atelierstrasse 22, 81671 Munich, Bavaria Germany', 'Heiliggeiststr. 6, 80331 Munich, Bavaria Germany', 'Arnulfstrasse 12, 80335 Munich, Bavaria Germany', 'Am Moosfeld 35, 81829 Munich, Bavaria Germany', 'Orleansstr. 87, 81667 Munich, Bavaria Germany', 'Pettenkoferstrasse 3, 80336 Munich, Bavaria Germany', 'Baierbrunner Str. 38, 81379 Munich, Bavaria Germany', 'Leopoldstrasse 170, 80804 Munich, Bavaria Germany', 'Orleansplatz 6a, 81667 Munich, Bavaria Germany']",2.5,1,1,1,1,0,1,0,1,Munich,196,111,6
1936,Hotel Life,"['Calle Pizarro 16, 28004 Madrid Spain', 'Calle de la Secoya 2, 28044 Madrid Spain', 'Calle Relatores 17, 28012 Madrid Spain', 'Calle Juanelo 24, 28012 Madrid Spain', 'Calle San Agustin 3, 28014 Madrid Spain', 'Padre Damian, 23 Chamartin, 28036 Madrid Spain', 'Calle Aviador Zorita 27-31, 28020 Madrid Spain', 'Calle Apodaca 5, 28004 Madrid Spain', 'Avenida de Aragón 402, 28022 Madrid Spain', 'Calle Caballero de Gracia 14, 28013 Madrid Spain', 'Paseo Habana 73 Chamartin, 28036 Madrid Spain', 'Calle Campezo 4, 28022 Madrid Spain', 'Guntherstr. 16, 80639 Munich, Bavaria Germany', 'Atelierstrasse 22, 81671 Munich, Bavaria Germany', 'Heiliggeiststr. 6, 80331 Munich, Bavaria Germany', 'Arnulfstrasse 12, 80335 Munich, Bavaria Germany', 'Am Moosfeld 35, 81829 Munich, Bavaria Germany', 'Orleansstr. 87, 81667 Munich, Bavaria Germany', 'Pettenkoferstrasse 3, 80336 Munich, Bavaria Germany', 'Baierbrunner Str. 38, 81379 Munich, Bavaria Germany', 'Leopoldstrasse 170, 80804 Munich, Bavaria Germany', 'Orleansplatz 6a, 81667 Munich, Bavaria Germany']",2.5,1,1,1,1,0,1,0,1,Munich,196,111,6
1937,Marias Platzl,"['Mariahilfplatz 4, 81541 Munich, Bavaria Germany', 'Brudermühlstrasse 33, 81371 Munich, Bavaria Germany', 'Am Ausbesserungswerk 8, 80939 Munich, Bavaria Germany', 'Riemer Str. 350, 81829 Munich, Bavaria Germany', 'Landwehrstrasse 75, 80336 Munich, Bavaria Germany', 'Frauenstr. 4, 80469 Munich, Bavaria Germany']",0,1,1,1,0,0,0,0,0,Munich,210,166,6
1938,Marias Platzl,"['Mariahilfplatz 4, 81541 Munich, Bavaria Germany', 'Brudermühlstrasse 33, 81371 Munich, Bavaria Germany', 'Am Ausbesserungswerk 8, 80939 Munich, Bavaria Germany', 'Riemer Str. 350, 81829 Munich, Bavaria Germany', 'Landwehrstrasse 75, 80336 Munich, Bavaria Germany', 'Frauenstr. 4, 80469 Munich, Bavaria Germany']",0,1,1,1,0,0,0,0,0,Munich,210,166,6
1939,Marias Platzl,"['Mariahilfplatz 4, 81541 Munich, Bavaria Germany', 'Brudermühlstrasse 33, 81371 Munich, Bavaria Germany', 'Am Ausbesserungswerk 8, 80939 Munich, Bavaria Germany', 'Riemer Str. 350, 81829 Munich, Bavaria Germany', 'Landwehrstrasse 75, 80336 Munich, Bavaria Germany', 'Frauenstr. 4, 80469 Munich, Bavaria Germany']",0,1,1,1,0,0,0,0,0,Munich,210,166,6
1940,Marias Platzl,"['Mariahilfplatz 4, 81541 Munich, Bavaria Germany', 'Brudermühlstrasse 33, 81371 Munich, Bavaria Germany', 'Am Ausbesserungswerk 8, 80939 Munich, Bavaria Germany', 'Riemer Str. 350, 81829 Munich, Bavaria Germany', 'Landwehrstrasse 75, 80336 Munich, Bavaria Germany', 'Frauenstr. 4, 80469 Munich, Bavaria Germany']",0,1,1,1,0,0,0,0,0,Munich,210,166,6
1941,Marias Platzl,"['Mariahilfplatz 4, 81541 Munich, Bavaria Germany', 'Brudermühlstrasse 33, 81371 Munich, Bavaria Germany', 'Am Ausbesserungswerk 8, 80939 Munich, Bavaria Germany', 'Riemer Str. 350, 81829 Munich, Bavaria Germany', 'Landwehrstrasse 75, 80336 Munich, Bavaria Germany', 'Frauenstr. 4, 80469 Munich, Bavaria Germany']",0,1,1,1,0,0,0,0,0,Munich,210,166,6
1942,Marias Platzl,"['Mariahilfplatz 4, 81541 Munich, Bavaria Germany', 'Brudermühlstrasse 33, 81371 Munich, Bavaria Germany', 'Am Ausbesserungswerk 8, 80939 Munich, Bavaria Germany', 'Riemer Str. 350, 81829 Munich, Bavaria Germany', 'Landwehrstrasse 75, 80336 Munich, Bavaria Germany', 'Frauenstr. 4, 80469 Munich, Bavaria Germany']",0,1,1,1,0,0,0,0,0,Munich,210,166,6
